path,file_type,status,categories_pd,counts_by_category,uz_level,estimated_volume,processing_time_sec
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10261_800.png,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10286_900.jpg,image,ok,,,NO_PD,none,0.0091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10309_900.jpg,image,ok,,,NO_PD,none,0.009
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1046ac88c1624f0bf3ffba06eb11fb58816bb742.png,image,ok,,,NO_PD,none,0.0108
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1061_1000.png,image,ok,,,NO_PD,none,0.0167
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1065550_1000.png,image,ok,,,NO_PD,none,0.011
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1066519_1000.png,image,ok,,,NO_PD,none,0.0261
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1067302_800.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1070167_800.jpg,image,ok,,,NO_PD,none,0.0198
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10712_900.jpg,image,ok,,,NO_PD,none,0.0097
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10725_900.png,image,ok,,,NO_PD,none,0.0109
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1076381_1000.png,image,ok,,,NO_PD,none,0.0548
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\10840_900.jpg,image,ok,,,NO_PD,none,0.0353
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11003_800.png,image,ok,,,NO_PD,none,0.0564
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11169_900.jpg,image,ok,,,NO_PD,none,0.0428
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11170946_1000.jpg,image,ok,,,NO_PD,none,0.0125
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11172_original.png,image,ok,,,NO_PD,none,0.0348
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11199_2000.png,image,ok,,,NO_PD,none,0.0425
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11236_900.jpg,image,ok,,,NO_PD,none,0.021
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11293_900.jpg,image,ok,,,NO_PD,none,0.022
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\113421_800.jpg,image,ok,,,NO_PD,none,0.0663
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11389_800.png,image,ok,,,NO_PD,none,0.0122
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1140_2000.jpg,image,ok,,,NO_PD,none,0.0942
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11418_900.jpg,image,ok,,,NO_PD,none,0.0935
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\114966_original.png,image,ok,,,NO_PD,none,0.149
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1156655_800.jpg,image,ok,,,NO_PD,none,0.063
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\115918_800.jpg,image,ok,,,NO_PD,none,0.1268
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11643_900.jpg,image,ok,,,NO_PD,none,0.1749
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\116520_800.jpg,image,ok,,,NO_PD,none,0.1533
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\117301_800.jpg,image,ok,,,NO_PD,none,0.1267
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11734_900.jpg,image,ok,,,NO_PD,none,0.125
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11773_original.jpg,image,ok,,,NO_PD,none,0.1813
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\118330_800.jpg,image,ok,,,NO_PD,none,0.2028
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\118622_800.jpg,image,ok,,,NO_PD,none,0.1119
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11875_2000.png,image,ok,,,NO_PD,none,0.3354
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\118848_800.jpg,image,ok,,,NO_PD,none,0.3048
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11898_900.jpg,image,ok,,,NO_PD,none,0.0496
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\119308_800.png,image,ok,,,NO_PD,none,0.1066
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\11953_800.jpg,image,ok,,,NO_PD,none,0.1254
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12013_900.jpg,image,ok,,,NO_PD,none,0.0332
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12033761.jpg,image,ok,,,NO_PD,none,0.0286
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\120431_original.png,image,ok,,,NO_PD,none,0.0222
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12049_900.jpg,image,ok,,,NO_PD,none,0.0278
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\120769_800.png,image,ok,,,NO_PD,none,0.0371
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\120801_800.jpg,image,ok,,,NO_PD,none,0.0286
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\120900_800.jpg,image,ok,,,NO_PD,none,0.1531
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12105_900.jpg,image,ok,,,NO_PD,none,0.0529
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121061_800.png,image,ok,,,NO_PD,none,0.0536
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121337_original.jpg,image,ok,,,NO_PD,none,0.133
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121369_800.jpg,image,ok,,,NO_PD,none,0.1508
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121454_800.jpg,image,ok,,,NO_PD,none,0.035
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12156_800.jpg,image,ok,,,NO_PD,none,0.0254
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121681_600.png,image,ok,,,NO_PD,none,0.0322
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121681_original.png,image,ok,,,NO_PD,none,0.0355
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121698_800.jpg,image,ok,,,NO_PD,none,0.0237
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121793_original.gif,image,ok,,,NO_PD,none,0.0235
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121909_600.png,image,ok,,,NO_PD,none,0.0188
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121909_original.png,image,ok,,,NO_PD,none,0.0332
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\121978_800.jpg,image,ok,,,NO_PD,none,0.1468
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\122337_800.jpg,image,ok,,,NO_PD,none,0.0143
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\122545_original.jpg,image,ok,,,NO_PD,none,0.0261
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\122617_800.jpg,image,ok,,,NO_PD,none,0.1964
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\122702_800.jpg,image,ok,,,NO_PD,none,0.0298
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\122982_800.jpg,image,ok,,,NO_PD,none,0.0466
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\123126_800.png,image,ok,,,NO_PD,none,0.0269
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12320_900.jpg,image,ok,,,NO_PD,none,0.0124
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\123242_800.jpg,image,ok,,,NO_PD,none,0.0086
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\123635_800.jpg,image,ok,,,NO_PD,none,0.0078
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\123716_800.jpg,image,ok,,,NO_PD,none,0.0077
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\124139_800.jpg,image,ok,,,NO_PD,none,0.0088
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\124281_800.jpg,image,ok,,,NO_PD,none,0.0138
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\124443_800.jpg,image,ok,,,NO_PD,none,0.142
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\124909_800.jpg,image,ok,,,NO_PD,none,0.0217
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12492179_original.png,image,ok,,,NO_PD,none,0.0355
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12492400_original.png,image,ok,,,NO_PD,none,0.047
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\125132_800.jpg,image,ok,,,NO_PD,none,0.0515
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\125201_800.jpg,image,ok,,,NO_PD,none,0.0313
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12527_900.jpg,image,ok,,,NO_PD,none,0.0419
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\125500_800.jpg,image,ok,,,NO_PD,none,0.0148
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\125766_800.jpg,image,ok,,,NO_PD,none,0.0251
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\125990_800.jpg,image,ok,,,NO_PD,none,0.0219
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\126281_800.jpg,image,ok,,,NO_PD,none,0.0579
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\126636_800.jpg,image,ok,,,NO_PD,none,0.0274
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\126804_800.jpg,image,ok,,,NO_PD,none,0.0735
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12690_900.jpg,image,ok,,,NO_PD,none,0.0116
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\127076_800.jpg,image,ok,,,NO_PD,none,0.036
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12922_900.jpg,image,ok,,,NO_PD,none,0.0736
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\12970_900.jpg,image,ok,,,NO_PD,none,0.149
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13076_900.jpg,image,ok,,,NO_PD,none,0.1797
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13082_900.jpg,image,ok,,,NO_PD,none,0.1809
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1316267_800.jpg,image,ok,,,NO_PD,none,0.1686
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1316633_800.jpg,image,ok,,,NO_PD,none,0.1596
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1316928_800.jpg,image,ok,,,NO_PD,none,0.2091
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1317251_800.jpg,image,ok,,,NO_PD,none,0.1427
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1317491_800.jpg,image,ok,,,NO_PD,none,0.2495
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1317829_800.jpg,image,ok,,,NO_PD,none,0.1227
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13435_900.jpg,image,ok,,,NO_PD,none,0.1668
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13519_900.jpg,image,ok,,,NO_PD,none,0.0454
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13628_900.jpg,image,ok,,,NO_PD,none,0.0635
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1363763_original.jpg,image,ok,,,NO_PD,none,0.0875
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\136487_1000.png,image,ok,,,NO_PD,none,0.1076
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1364_2000.jpg,image,ok,,,NO_PD,none,0.1726
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1369589_original.png,image,ok,,,NO_PD,none,0.0309
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\138438_800.jpg,image,ok,,,NO_PD,none,0.2082
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13897_original.jpg,image,ok,,,NO_PD,none,0.0218
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\138996_1000.jpg,image,ok,,,NO_PD,none,0.0379
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\13954_900.jpg,image,ok,,,NO_PD,none,0.0276
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14039_900.jpg,image,ok,,,NO_PD,none,0.0676
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\140408_800.jpg,image,ok,,,NO_PD,none,0.0718
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\140784_800.png,image,ok,,,NO_PD,none,0.0701
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14101_original.png,image,ok,,,NO_PD,none,0.1884
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14165960_600.jpg,image,ok,,,NO_PD,none,0.0141
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\141695_800.png,image,ok,,,NO_PD,none,0.0491
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14221001_600.jpg,image,ok,,,NO_PD,none,0.0597
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\142264_1000.jpg,image,ok,,,NO_PD,none,0.1528
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14257289_600.jpg,image,ok,,,NO_PD,none,0.1429
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\143091_800.jpg,image,ok,,,NO_PD,none,0.0384
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\143166_1000.jpg,image,ok,,,NO_PD,none,0.0534
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14318_900.jpg,image,ok,,,NO_PD,none,0.1968
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14352258_600.jpg,image,ok,,,NO_PD,none,0.0249
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\1435504454.jpg,image,ok,,,NO_PD,none,0.045
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\143600_800.jpg,image,ok,,,NO_PD,none,0.07
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\143851_800.jpg,image,ok,,,NO_PD,none,0.0227
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\143984_800.jpg,image,ok,,,NO_PD,none,0.0306
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\144148_800.jpg,image,ok,,,NO_PD,none,0.0725
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14424346_original.jpg,image,ok,,,NO_PD,none,0.2356
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14424619_original.jpg,image,ok,,,NO_PD,none,0.034
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14434214_600.jpg,image,ok,,,NO_PD,none,0.0205
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14434214_original.jpg,image,ok,,,NO_PD,none,0.0191
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14434422_original.jpg,image,ok,,,NO_PD,none,0.0277
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14434750_original.jpg,image,ok,,,NO_PD,none,0.0525
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14434890_original.jpg,image,ok,,,NO_PD,none,0.0186
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14435207_original.jpg,image,ok,,,NO_PD,none,0.0289
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14435521_original.jpg,image,ok,,,NO_PD,none,0.027
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14435751_original.jpg,image,ok,,,NO_PD,none,0.0275
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14435951_original.jpg,image,ok,,,NO_PD,none,0.0332
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14436179_original.jpg,image,ok,,,NO_PD,none,0.0982
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14436588_original.jpg,image,ok,,,NO_PD,none,0.1017
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14436850_original.jpg,image,ok,,,NO_PD,none,0.032
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14436998_original.jpg,image,ok,,,NO_PD,none,0.0332
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14437272_original.jpg,image,ok,,,NO_PD,none,0.0649
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14437430_original.jpg,image,ok,,,NO_PD,none,0.1173
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14437887_original.jpg,image,ok,,,NO_PD,none,0.0213
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14437967_original.jpg,image,ok,,,NO_PD,none,0.0257
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14438204_original.jpg,image,ok,,,NO_PD,none,0.0444
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14438620_original.jpg,image,ok,,,NO_PD,none,0.062
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14438819_original.jpg,image,ok,,,NO_PD,none,0.0554
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14438937_original.jpg,image,ok,,,NO_PD,none,0.093
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14439188_original.jpg,image,ok,,,NO_PD,none,0.0325
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14439521_original.jpg,image,ok,,,NO_PD,none,0.0717
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14439848_original.jpg,image,ok,,,NO_PD,none,0.0751
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14440115_original.jpg,image,ok,,,NO_PD,none,0.0828
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14440421_original.jpg,image,ok,,,NO_PD,none,0.0908
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14440460_original.jpg,image,ok,,,NO_PD,none,0.0315
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14440951_original.jpg,image,ok,,,NO_PD,none,0.0272
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14441016_original.jpg,image,ok,,,NO_PD,none,0.0238
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\144413_800.jpg,image,ok,,,NO_PD,none,0.0555
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14441445_original.jpg,image,ok,,,NO_PD,none,0.05
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14441704_original.jpg,image,ok,,,NO_PD,none,0.0867
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14441833_original.jpg,image,ok,,,NO_PD,none,0.0858
C:\Coding\pytorchlabs\ПДнDataset\ПДнDataset\share\Выгрузки\Сайты\14441985_original.jpg,image,ok,,,NO_PD,none,0.077
